video_id	title	url	channel_name	upload_date	duration_seconds	view_count	like_count	description
3bJbi3mbUJU	Strategic Overview - US & Russia Relations Is the Pivot Point - March 16; 2026	https://www.youtube.com/watch?v=3bJbi3mbUJU	Promethean In-Depth	20260317	1883	10159	1412	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this March 16; 2026 Promethean Pac Monday night strategic overview; host Mike Steger argues that the key question in the Iran conflict is not oil prices or regime change; but whether President Trump can reorganize global relations to prevent future administrations from being trapped by Washington ?deep state? and neocon permanent-war dynamics. He traces a long strategy of using radical Islamist destabilization and the 1979 Iranian regime as a ?permanent enemy? to justify Middle East conflict and ultimately drive confrontation with Russia; citing Libya; Syria; Ukraine; and the Russia proxy war. Steger contends Trump is operating from a different map: maintaining dialogue with Russia; pressuring reluctant allies over Strait of Hormuz security; and challenging the UK?s escalatory role in Ukraine. He frames U.S.?Russia collaboration as the decisive geopolitical pivot for ending perpetual war and shifting toward nation-state cooperation.  00:00 Welcome and Format 00:26 War Focus and Real Questions 00:56 Deep State and Leadership Arc 03:33 Neocon Map and Permanent War 07:00 Imperial Divide and Conquer 09:50 LaRouche Warning and Ukraine 13:25 Trump Strategy Beyond Iran 17:31 Working with Russia and China 21:19 UK Escalation and Strait Plan 23:43 Why US Russia Pivot Matters 26:54 Clearing the Chessboard 28:40 Historical US Russia Alliance 30:26 Wrap Up and Q and A
wgAHNL6eFDo	UN Security Council Condemns Iran: Russia & China's Stance #shorts	https://www.youtube.com/watch?v=wgAHNL6eFDo	Promethean Updates	20260316	57	46189	4795	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. The UN Security Council passes a resolution condemning Iran's retaliatory strikes. Notably; Russia and China abstained; signaling a significant shift in global strategy and a dramatic remake of the world's strategic map. #UNSecurityCouncil #Iran #MiddleEast #Geopolitics #GlobalStrategy
7sSFjHg5sVM	Iran's Constitution: Forget Leaders; Focus on Nation's Core #shorts	https://www.youtube.com/watch?v=7sSFjHg5sVM	Promethean Updates	20260316	152	28060	4175	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Beyond leadership changes; the core question for Iran is its constitution. What defines the nation? Drawing from the American Revolution's emphasis on public debate and adapting timeless principles to an Iranian context; focusing on fostering human creativity over imposing alien ideologies. #IranConstitution #NationBuilding #PoliticalPhilosophy #HumanCreativity
Z4Zzbg8chyo	Trump Reshapes the World: It's Not So Much About Iran #shorts	https://www.youtube.com/watch?v=Z4Zzbg8chyo	Promethean Updates	20260316	84	58336	7234	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Trump's actions are uniting the Gulf and Israel against Iran. Even China and Russia are condemning Iran; with a UN resolution passing. Iran's support is evaporating in this irregular warfare; where communication is key. The media landscape is divided; with Fox News supporting war hawks and the liberal press acting as a propaganda organ for Iran. #Geopolitics #Iran #Trump #MiddleEast #WorldOrder
KCLCSJ537-I	Britain Accused of Derailing Peace With Deadly Missile Strike #shorts	https://www.youtube.com/watch?v=KCLCSJ537-I	Promethean Updates	20260316	66	88380	9311	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Russia directly blames Britain for a missile strike on Bryansk that killed 7 and wounded dozens. Moscow alleges London is sabotaging peace efforts and escalating hostilities. #Bryansk #Russia #Britain #Geopolitics #Ukraine
PRC6r5Ndgvw	Much Bigger Than Russiagate. And About to Explode! #shorts	https://www.youtube.com/watch?v=PRC6r5Ndgvw	Promethean Updates	20260316	179	128473	15561	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Beyond criminal probes; FBI counterintelligence targets 'neutralizing' individuals using broad executive orders. Discover how operations like Crossfire Hurricane and Arctic Frost impacted political movements and investigations into corruption. #Counterintelligence #FBI #NationalSecurity #PoliticalInvestigations #ExecutiveOrder
5DhzAAZcYWs	Uranium Was Useless Until This Changed Everything #criticalminerals #technology	https://www.youtube.com/watch?v=5DhzAAZcYWs	Promethean Action Science	20260316	42	1175	89	Sign up for our FREE newsletters: https://prom.ac/sci   Contact me at science@prometheanaction.com   Uranium was a worthless mineral curiosity ? until nuclear fission transformed it into one of the most strategically important substances on the planet. Same rock. Same atoms. The only thing that changed was human knowledge.   Resources aren't something nature hands us. They're created by scientific and technological breakthroughs. That's the real story behind the critical minerals crisis ? and it's the key to solving it.  This is part of a Promethean Action Science series on critical minerals; processing technology; and the technologies that turn today's waste into tomorrow's wealth.  #criticalminerals #naturalresources #uranium #nuclearenergy #science #humanprogress #trump #americanindustry
bewT9IRyIgw	EXPOSED: Trump & Russia Point to the Same Enemy ? Britain's Empire Is Finished	https://www.youtube.com/watch?v=bewT9IRyIgw	Promethean Updates	20260316	754	348161	43327	Get Our FREE Newsletter at https://www.PrometheanAction.com ? Today's Monday Brief with Susan Kokinda argues that while media attention fixates on Iran; a broader strategic shift is unfolding as great powers act in their own sovereign interests. It highlights President Trump?s statements portraying Putin as willing to make a deal and Zelenskyy as the obstacle; alongside Trump and Defense Secretary Hegseth stressing that U.S. objectives in Iran differ from Israel?s; including a reported message to stop striking domestic economic targets. It then examines Russia?s Foreign Ministry explicitly blaming Britain for using Storm Shadow missiles in Bryansk and for trying to derail U.S.-led peace efforts; amid Zelenskyy?s threat toward Hungary?s Viktor Orban and EU condemnation. Finally; it notes Russia and China abstaining?not vetoing?a UN Security Council resolution condemning Iran?s missile and drone attacks on Gulf states; framing these moves as evidence the old paradigm of permanent conflict is breaking down.  ???? America 250 Merch drop; featuring Benjamin Franklin; George Washington and Alexander Hamilton: https://shop.prometheanaction.com/collections/america-250-founding-fathers-collection-17762026  ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Monday Brief - EXPOSED: Trump & Russia Point to the Same Enemy ? Britain's Empire Is Finished - March 16; 2026 02:30 Trump's Endgame: Sovereign Nations; Not Imperial Pawns 05:25 Russia Ups the Ante; Britain Named as the Saboteur 08:16 The New Geometry ? Sovereign Nations at the UN
u4AARqY1hK8	Saturday Class - The America You Don't Yet Know - March 14; 2026	https://www.youtube.com/watch?v=u4AARqY1hK8	Promethean In-Depth	20260315	2935	17947	1183	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this March 14; 2026 Promethean Action weekly class; Charles ?Chuck? Park argues that America?s true intellectual origins have been censored and traces a centuries-long fight between a British oligarchical worldview (Thomas Hobbes; John Locke; Isaac Newton) and a Renaissance conception of man as Imago Viva Dei. He highlights President Trump?s January 25; 2025 order reestablishing the 1776 Advisory Committee and centers the presentation on James Logan?s suppressed 1730s manuscript; Of the Duties of Man; rediscovered in the 1970s by Philip Valenti. Park says Logan; influenced by Gottfried Leibniz and mentoring Ben Franklin; refuted Hobbes?s social contract; Locke?s empiricism; and Newton?s vacuum theory; shaping early American intelligentsia and later the American System of economics. He links these ideas to current political debates and closes with a poem; ?The Divine Spark.?  President Trump issued an Executive Order on January 25; 2025; re-establishing the 1776 Advisory Committee to restore the true history of America. https://www.whitehouse.gov/presidential-actions/2025/01/ending-radical-indoctrination-in-k-12-schooling/  Much of this material is documented at length in Phil Valenti?s original study of Logan and the other intellectuals surrounding Benjamin Franklin. https://larouchepub.com/eiw/public/2004/eirv31n32-20040813/eirv31n32-20040813_019-the_leibniz_revolution_in_americ.pdf  Trade Advisor Jamison Greer just made that clear in his speech at Davos on January 20;2026. https://www.youtube.com/watch?v=X5LU1E2cyJw  00:00 Class Introduction 01:26 1776 Committee Context 03:15 Two Views of Man 07:21 Leibniz and Happiness 13:22 Logan Manuscript Rediscovered 16:02 Refuting Hobbes and Locke 20:56 Leibniz vs Newton Science 26:15 Logan Mentors Franklin 31:57 G”ttingen Network and Kepler 39:52 American System Today 45:50 Finish the Revolution 46:39 Divine Spark Poem
WrOsxSXg3fQ	How Free Trade Gutted America's Mineral Independence	https://www.youtube.com/watch?v=WrOsxSXg3fQ	Promethean Action Science	20260314	54	989	87	Sign up for our FREE newsletters: https://prom.ac/sci   Contact me at science@prometheanaction.com   In 1954; the U.S. was 100% import-reliant for 8 minerals. By 2014; that number had exploded to 19 ? and we were over 50% dependent on imports for nearly half of all minerals used by the American economy. This short breaks down how free trade and globalization hollowed out American mineral independence; and how the Trump Administration is launching the most aggressive critical minerals campaign in modern history.  Part of the Promethean Action Science series on critical minerals; processing technology; and American industrial revival.
P4O04VlBWrg	CONTROLLED: Trump's Kharg Island Strike Ends Iran's Oil Terror Premium	https://www.youtube.com/watch?v=P4O04VlBWrg	Promethean Updates	20260314	719	250220	34247	Get Our FREE Newsletter at https://www.PrometheanAction.com ? President Trump announces U.S. forces bombed military targets on Iran?s Kharg Island while leaving oil infrastructure intact; which Barbara Boyd argues reflects a doctrine and long-term strategy rather than instinct. She disputes claims of an imminent oil crisis; citing Treasury Secretary Scott Bessent that the Strait of Hormuz has not been mined; and says price spikes are driven by London?s insurance and spot markets; noting Lloyd?s of London negotiating after the U.S. created a vessel-insurance mechanism. Boyd frames the conflict as an effort to dismantle a 50-year financial empire tied to the petrodollar; oil speculation; and the ?Iran Terror Premium;? which Peter Navarro estimates added $5?$15 per barrel and drained about $10 trillion over 25 years. She highlights preparations including energy independence; Russian oil positioning; the Abraham Accords; and a U.S.?Saudi civil nuclear cooperation agreement as part of a broader nuclear-focused development agenda.  ???? America 250 Merch drop; featuring Benjamin Franklin; George Washington and Alexander Hamilton: https://shop.prometheanaction.com/collections/america-250-founding-fathers-collection-17762026  ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Saturday Wrap-Up - CONTROLLED: Trump's Kharg Island Strike Ends Iran's Oil Terror Premium - March 14; 2026 02:25 Debunking the ?No Plan? Narrative 05:42 The Iran "Terror Premium" 07:54 Trump's Mideast "Nuclear Century"
